Country,Year,Area,SafeSanitization,Region
Spain,2003,Rural,93.46,Europe
Spain,2002,Total,94.4,Europe
Spain,2002,Urban,94.69,Europe
Spain,2002,Rural,93.47,Europe
Spain,2001,Total,94.4,Europe
Spain,2001,Urban,94.69,Europe
Spain,2001,Rural,93.48,Europe
Spain,2000,Total,94.4,Europe
Spain,2000,Urban,94.69,Europe
Spain,2000,Rural,93.47,Europe
Sweden,2017,Total,93.38,Europe
Sweden,2017,Urban,94.2,Europe
Sweden,2017,Rural,87.8,Europe
Sweden,2016,Total,93.36,Europe
Sweden,2016,Urban,94.2,Europe
Sweden,2016,Rural,87.8,Europe
Sweden,2015,Total,93.3,Europe
Sweden,2015,Urban,94.16,Europe
Sweden,2015,Rural,87.78,Europe
Sweden,2014,Total,93.23,Europe
Sweden,2014,Urban,94.11,Europe
Sweden,2014,Rural,87.76,Europe
Sweden,2013,Total,93.17,Europe
Sweden,2013,Urban,94.06,Europe
Sweden,2013,Rural,87.73,Europe
Sweden,2012,Total,93.11,Europe
Sweden,2012,Urban,94.01,Europe
Sweden,2012,Rural,87.71,Europe
Sweden,2011,Total,93.04,Europe
Sweden,2011,Urban,93.96,Europe
Sweden,2011,Rural,87.69,Europe
Sweden,2010,Total,92.98,Europe
Sweden,2010,Urban,93.92,Europe
Sweden,2010,Rural,87.66,Europe
Sweden,2009,Total,92.93,Europe
Sweden,2009,Urban,93.87,Europe
Sweden,2009,Rural,87.64,Europe
Sweden,2008,Total,92.87,Europe
Sweden,2008,Urban,93.82,Europe
Sweden,2008,Rural,87.61,Europe
Sweden,2007,Total,92.82,Europe
Sweden,2007,Urban,93.77,Europe
Sweden,2007,Rural,87.59,Europe
Sweden,2006,Total,92.76,Europe
Sweden,2006,Urban,93.72,Europe
Sweden,2006,Rural,87.56,Europe
Sweden,2005,Total,92.71,Europe
Sweden,2005,Urban,93.67,Europe
Sweden,2005,Rural,87.54,Europe
Sweden,2004,Total,92.66,Europe
Sweden,2004,Urban,93.62,Europe
Sweden,2004,Rural,87.52,Europe
Sweden,2003,Total,92.61,Europe
Sweden,2003,Urban,93.57,Europe
Sweden,2003,Rural,87.49,Europe
Sweden,2002,Total,92.56,Europe
Sweden,2002,Urban,93.53,Europe
Sweden,2002,Rural,87.47,Europe
Sweden,2001,Total,92.52,Europe
Sweden,2001,Urban,93.48,Europe
Sweden,2001,Rural,87.44,Europe
Sweden,2000,Total,92.47,Europe
Sweden,2000,Urban,93.43,Europe
Sweden,2000,Rural,87.42,Europe
Switzerland,2017,Total,99.54,Europe
Switzerland,2017,Urban,99.9,Europe
Switzerland,2017,Rural,98.53,Europe
Switzerland,2016,Total,99.54,Europe
Switzerland,2016,Urban,99.9,Europe
Switzerland,2016,Rural,98.53,Europe
Switzerland,2015,Total,99.54,Europe
Switzerland,2015,Urban,99.9,Europe
Switzerland,2015,Rural,98.53,Europe
Switzerland,2014,Total,99.54,Europe
Switzerland,2014,Urban,99.9,Europe
Switzerland,2014,Rural,98.53,Europe
Switzerland,2013,Total,99.48,Europe
Switzerland,2013,Urban,99.82,Europe
Switzerland,2013,Rural,98.53,Europe
Switzerland,2012,Total,99.36,Europe
Switzerland,2012,Urban,99.66,Europe
Switzerland,2012,Rural,98.54,Europe
Switzerland,2011,Total,99.24,Europe
Switzerland,2011,Urban,99.5,Europe
Switzerland,2011,Rural,98.54,Europe
Switzerland,2010,Total,99.13,Europe
Switzerland,2010,Urban,99.34,Europe
Switzerland,2010,Rural,98.54,Europe
Switzerland,2009,Total,99.01,Europe
Switzerland,2009,Urban,99.17,Europe
Switzerland,2009,Rural,98.54,Europe
Switzerland,2008,Total,98.89,Europe
Switzerland,2008,Urban,99.01,Europe
Switzerland,2008,Rural,98.54,Europe
Switzerland,2007,Total,98.77,Europe
Switzerland,2007,Urban,98.85,Europe
Switzerland,2007,Rural,98.55,Europe
Switzerland,2006,Total,98.63,Europe
Switzerland,2006,Urban,98.69,Europe
Switzerland,2006,Rural,98.44,Europe
Switzerland,2005,Total,98.48,Europe
Switzerland,2005,Urban,98.53,Europe
Switzerland,2005,Rural,98.34,Europe
Switzerland,2004,Total,98.34,Europe
Switzerland,2004,Urban,98.37,Europe
Switzerland,2004,Rural,98.23,Europe
Switzerland,2003,Total,98.19,Europe
Switzerland,2003,Urban,98.21,Europe
Switzerland,2003,Rural,98.13,Europe
Switzerland,2002,Total,98.04,Europe
Switzerland,2002,Urban,98.05,Europe
Switzerland,2002,Rural,98.02,Europe
Switzerland,2001,Total,97.96,Europe
Switzerland,2001,Urban,97.92,Europe
Switzerland,2001,Rural,98.07,Europe
Switzerland,2000,Total,97.91,Europe
Switzerland,2000,Urban,97.81,Europe
Switzerland,2000,Rural,98.18,Europe
Tunisia,2017,Total,78.12,Africa
Tunisia,2017,Urban,88.29,Africa
Tunisia,2016,Total,77.59,Africa
Tunisia,2016,Urban,87.75,Africa
Tunisia,2015,Total,76.51,Africa
Tunisia,2015,Urban,86.86,Africa
Tunisia,2014,Total,75.42,Africa
Tunisia,2014,Urban,85.97,Africa
Tunisia,2013,Total,74.1,Africa
Tunisia,2013,Urban,85.03,Africa
Tunisia,2012,Total,72.78,Africa
Tunisia,2012,Urban,84.1,Africa
Tunisia,2011,Total,71.47,Africa
Tunisia,2011,Urban,83.17,Africa
Tunisia,2010,Total,70.18,Africa
Tunisia,2010,Urban,82.25,Africa
Tunisia,2009,Total,68.9,Africa
Tunisia,2009,Urban,81.33,Africa
Tunisia,2008,Total,67.64,Africa
Tunisia,2008,Urban,80.42,Africa
Tunisia,2007,Total,66.38,Africa
Tunisia,2007,Urban,79.51,Africa
Tunisia,2006,Total,65.14,Africa
Tunisia,2006,Urban,78.61,Africa
Tunisia,2005,Total,63.92,Africa
Tunisia,2005,Urban,77.72,Africa
Tunisia,2004,Total,62.7,Africa
Tunisia,2004,Urban,76.82,Africa
Tunisia,2003,Total,61.47,Africa
Tunisia,2003,Urban,75.94,Africa
Tunisia,2002,Total,60.24,Africa
Tunisia,2002,Urban,75.06,Africa
Tunisia,2001,Total,59.39,Africa
Tunisia,2001,Urban,74.69,Africa
Tunisia,2000,Total,58.73,Africa
Tunisia,2000,Urban,74.37,Africa
Turkey,2017,Total,65.2,Asia
Turkey,2017,Urban,69.64,Asia
Turkey,2016,Total,65.11,Asia
Turkey,2016,Urban,69.64,Asia
Turkey,2015,Total,64.89,Asia
Turkey,2015,Urban,69.5,Asia
Turkey,2014,Total,64.33,Asia
Turkey,2014,Urban,69.31,Asia
Turkey,2013,Total,63.32,Asia
Turkey,2013,Urban,68.51,Asia
Turkey,2012,Total,62.37,Asia
Turkey,2012,Urban,67.8,Asia
Turkey,2011,Total,61.47,Asia
Turkey,2011,Urban,67.18,Asia
Turkey,2010,Total,60.57,Asia
Turkey,2010,Urban,66.56,Asia
Turkey,2009,Total,59.66,Asia
Turkey,2009,Urban,65.95,Asia
Turkey,2008,Total,58.75,Asia
Turkey,2008,Urban,65.33,Asia
Turkey,2007,Total,57.88,Asia
Turkey,2007,Urban,64.72,Asia
Turkey,2006,Total,57.04,Asia
Turkey,2006,Urban,64.11,Asia
Turkey,2005,Total,56.21,Asia
Turkey,2005,Urban,63.5,Asia
Turkey,2004,Total,55.3,Asia
Turkey,2004,Urban,62.79,Asia
Turkey,2003,Total,54.5,Asia
Turkey,2003,Urban,62.23,Asia
Turkey,2002,Total,53.7,Asia
Turkey,2002,Urban,61.66,Asia
Turkey,2001,Total,52.9,Asia
Turkey,2001,Urban,61.09,Asia
Turkey,2000,Total,52.76,Asia
Turkey,2000,Urban,61.09,Asia
Tuvalu,2017,Total,6.32,Oceania
Tuvalu,2017,Urban,4.18,Oceania
Tuvalu,2017,Rural,9.72,Oceania
Tuvalu,2016,Total,6.36,Oceania
Tuvalu,2016,Urban,4.18,Oceania
Tuvalu,2016,Rural,9.72,Oceania
Tuvalu,2015,Total,6.42,Oceania
Tuvalu,2015,Urban,4.18,Oceania
Tuvalu,2015,Rural,9.72,Oceania
Tuvalu,2014,Total,6.47,Oceania
Tuvalu,2014,Urban,4.18,Oceania
Tuvalu,2014,Rural,9.72,Oceania
Tuvalu,2013,Total,6.61,Oceania
Tuvalu,2013,Urban,4.3,Oceania
Tuvalu,2013,Rural,9.77,Oceania
Tuvalu,2012,Total,6.46,Oceania
Tuvalu,2012,Urban,4.42,Oceania
Tuvalu,2012,Rural,9.14,Oceania
Tuvalu,2011,Total,6.26,Oceania
Tuvalu,2011,Urban,4.54,Oceania
Tuvalu,2011,Rural,8.44,Oceania
Tuvalu,2010,Total,6.05,Oceania
Tuvalu,2010,Urban,4.65,Oceania
Tuvalu,2010,Rural,7.75,Oceania
Tuvalu,2009,Total,5.83,Oceania
Tuvalu,2009,Urban,4.77,Oceania
Tuvalu,2009,Rural,7.06,Oceania
Tuvalu,2008,Total,5.59,Oceania
Tuvalu,2008,Urban,4.89,Oceania
Tuvalu,2008,Rural,6.37,Oceania
Tuvalu,2007,Total,5.33,Oceania
Tuvalu,2007,Urban,5.0,Oceania
Tuvalu,2007,Rural,5.68,Oceania
Tuvalu,2006,Total,5.06,Oceania
Tuvalu,2006,Urban,5.12,Oceania
Tuvalu,2006,Rural,4.99,Oceania
Tuvalu,2005,Total,4.77,Oceania
Tuvalu,2005,Urban,5.24,Oceania
Tuvalu,2005,Rural,4.3,Oceania
Tuvalu,2004,Total,4.76,Oceania
Tuvalu,2004,Urban,5.24,Oceania
Tuvalu,2004,Rural,4.3,Oceania
Tuvalu,2003,Total,4.75,Oceania
Tuvalu,2003,Urban,5.24,Oceania
Tuvalu,2003,Rural,4.3,Oceania
Tuvalu,2002,Total,4.74,Oceania
Tuvalu,2002,Urban,5.24,Oceania
Tuvalu,2002,Rural,4.3,Oceania
Tuvalu,2001,Total,4.73,Oceania
Tuvalu,2001,Urban,5.24,Oceania
Tuvalu,2001,Rural,4.3,Oceania
Ukraine,2017,Total,68.46,Europe
Ukraine,2017,Urban,65.77,Europe
Ukraine,2016,Total,66.18,Europe
Ukraine,2016,Urban,63.13,Europe
Ukraine,2015,Total,63.91,Europe
Ukraine,2015,Urban,60.48,Europe
Ukraine,2014,Total,61.64,Europe
Ukraine,2014,Urban,57.84,Europe
Ukraine,2013,Total,59.05,Europe
Ukraine,2013,Urban,54.97,Europe
Ukraine,2012,Total,56.38,Europe
Ukraine,2012,Urban,51.99,Europe
Ukraine,2011,Total,53.66,Europe
Ukraine,2011,Urban,48.94,Europe
Ukraine,2010,Total,50.93,Europe
Ukraine,2010,Urban,45.88,Europe
Ukraine,2009,Total,48.17,Europe
Ukraine,2009,Urban,42.8,Europe
Ukraine,2008,Total,45.42,Europe
Ukraine,2008,Urban,39.69,Europe
Ukraine,2007,Total,44.99,Europe
Ukraine,2007,Urban,39.29,Europe
Ukraine,2006,Total,44.56,Europe
Ukraine,2006,Urban,38.88,Europe
Ukraine,2005,Total,44.14,Europe
Ukraine,2005,Urban,38.47,Europe
Ukraine,2004,Total,43.71,Europe
Ukraine,2004,Urban,38.07,Europe
Ukraine,2003,Total,43.29,Europe
Ukraine,2003,Urban,37.66,Europe
Ukraine,2002,Total,42.88,Europe
Ukraine,2002,Urban,37.25,Europe
Ukraine,2001,Total,42.46,Europe
Ukraine,2001,Urban,36.85,Europe
Ukraine,2000,Total,42.41,Europe
Ukraine,2000,Urban,36.84,Europe
United Arab Emirates,2017,Total,96.28,Asia
United Arab Emirates,2016,Total,95.86,Asia
United Arab Emirates,2015,Total,95.45,Asia
United Arab Emirates,2014,Total,95.03,Asia
United Arab Emirates,2013,Total,94.62,Asia
United Arab Emirates,2012,Total,94.2,Asia
United Arab Emirates,2011,Total,93.78,Asia
United Arab Emirates,2010,Total,93.37,Asia
United Arab Emirates,2009,Total,92.95,Asia
United Arab Emirates,2008,Total,92.54,Asia
United Arab Emirates,2007,Total,92.12,Asia
United Arab Emirates,2006,Total,91.7,Asia
United Arab Emirates,2005,Total,91.29,Asia
United Arab Emirates,2004,Total,90.87,Asia
United Arab Emirates,2003,Total,90.46,Asia
United Arab Emirates,2002,Total,90.04,Asia
United Arab Emirates,2001,Total,89.62,Asia
United Arab Emirates,2000,Total,89.62,Asia
Yemen,2017,Urban,67.01,Asia
Yemen,2016,Urban,67.01,Asia
Yemen,2015,Urban,67.01,Asia
Yemen,2014,Urban,67.09,Asia
Yemen,2013,Urban,67.16,Asia
Yemen,2012,Urban,67.24,Asia
Yemen,2011,Urban,67.31,Asia
Yemen,2010,Urban,67.38,Asia
Yemen,2009,Urban,67.45,Asia
Yemen,2008,Urban,67.52,Asia
Yemen,2007,Urban,67.58,Asia
Yemen,2006,Urban,67.65,Asia
Yemen,2005,Urban,67.71,Asia
Yemen,2004,Urban,67.77,Asia
Yemen,2003,Urban,67.55,Asia
Yemen,2002,Urban,67.33,Asia
Yemen,2001,Urban,67.33,Asia
Yemen,2000,Urban,67.33,Asia
Zimbabwe,2017,Urban,16.29,Africa
Zimbabwe,2016,Urban,16.79,Africa
Zimbabwe,2015,Urban,17.29,Africa
Zimbabwe,2014,Urban,17.79,Africa
Zimbabwe,2013,Urban,18.3,Africa
Zimbabwe,2012,Urban,18.8,Africa
Zimbabwe,2011,Urban,19.3,Africa
Zimbabwe,2010,Urban,19.8,Africa
Zimbabwe,2009,Urban,20.3,Africa
Zimbabwe,2008,Urban,20.8,Africa
Zimbabwe,2007,Urban,21.3,Africa
Zimbabwe,2006,Urban,21.8,Africa
Zimbabwe,2005,Urban,22.31,Africa
Zimbabwe,2004,Urban,22.81,Africa
Zimbabwe,2003,Urban,23.31,Africa
Zimbabwe,2002,Urban,23.31,Africa
Zimbabwe,2001,Urban,23.31,Africa
Zimbabwe,2000,Urban,23.31,Africa
